id,tenant_id,title,description,priority,status,due_date,completed,completed_at,contact_id,deal_id,assigned_to,created_at,created_by
42eb6fc0-f174-4941-a728-38fd5d0a1734,7319bb38-0e1a-42a0-a1a3-c170af371232,Blog article,Task description for follow up with lead,high,in_progress,2026-10-04T00:53:38.925649,False,,,,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2025-12-12T02:23:39.925655,fd2fd60f-404e-41a6-95e7-9a06e7913261
be81ec3e-04b2-4361-a850-4134a728b4ee,7319bb38-0e1a-42a0-a1a3-c170af371232,Training session,Task description for team meeting prep,high,cancelled,2027-01-14T01:13:07.925667,False,,,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2025-09-08T16:12:29.925673,fd2fd60f-404e-41a6-95e7-9a06e7913261
9e65915d-e347-4142-96a0-2c812ebdb76d,7319bb38-0e1a-42a0-a1a3-c170af371232,Email newsletter,Task description for security audit,low,completed,,True,2026-06-13T06:32:40.925685,2e261e5b-b4b6-4dfd-b600-c7207d7fc385,,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-03-23T22:59:28.925693,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
63b43be5-9947-4924-95b8-91ddccf34a32,7319bb38-0e1a-42a0-a1a3-c170af371232,Follow up with lead,Task description for marketing campaign,urgent,completed,,True,2026-07-29T20:50:50.925708,,0601410c-e0d2-4ba9-9693-3ffecb835e2e,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-07-24T05:59:09.925715,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
5989a6a3-e5ff-4c3e-b627-dc758853e4a9,7319bb38-0e1a-42a0-a1a3-c170af371232,Process payment,Task description for feedback collection,low,completed,,True,2026-06-15T00:11:17.925731,,ea151313-9329-40ea-981f-77096f482a53,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-03-29T15:07:05.925738,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
a8bc6e2f-dd90-43b6-a2e0-75c22c0e4f62,7319bb38-0e1a-42a0-a1a3-c170af371232,Security audit,Task description for update pipeline,urgent,deferred,2026-10-10T04:07:11.925750,False,,,,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2026-02-08T15:24:35.925756,fd2fd60f-404e-41a6-95e7-9a06e7913261
05cc4e2f-3c13-4079-982d-ad6c7164bc06,7319bb38-0e1a-42a0-a1a3-c170af371232,Marketing campaign,Task description for team meeting prep,urgent,in_progress,2026-11-05T03:04:42.925768,False,,b02bb28f-7017-4299-926e-69f76426d6bd,45a40b81-ca2a-458d-8f5a-7ab39ecb6023,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-05-11T04:11:35.925776,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
912a821c-3344-4b65-994b-8084dbc3f389,7319bb38-0e1a-42a0-a1a3-c170af371232,Security audit,Task description for call back customer,low,pending,2026-08-17T01:28:09.925788,False,,,73b182dd-b039-4014-945b-6bf3987e1ead,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-06-11T19:59:42.925795,968afaab-9fc3-43d8-aea9-de1b0845fb8c
79523a4e-82d6-4498-811f-4f0f300db9a1,7319bb38-0e1a-42a0-a1a3-c170af371232,Content creation,Task description for marketing campaign,low,in_progress,2026-10-19T12:27:04.925807,False,,,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2025-12-27T01:42:14.925813,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
c5907ab3-96f7-418d-888d-6e0a08e2e6f0,7319bb38-0e1a-42a0-a1a3-c170af371232,Process payment,Task description for quality check,high,on_hold,2026-08-06T16:47:03.925825,False,,a0fc2fa0-a949-4fa2-80bb-c7e9f23f7fc6,,af8e7df9-9ce7-4499-ab19-610e813af04b,2025-10-26T07:46:37.925832,fd2fd60f-404e-41a6-95e7-9a06e7913261
487ab32e-8183-4b71-a05d-26fcb1b1118a,7319bb38-0e1a-42a0-a1a3-c170af371232,Training session,Task description for webinar prep,high,completed,,True,2026-06-16T18:17:23.925844,,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-07-06T04:04:58.925850,96bb061b-9355-4d14-bab8-c5b59a63ac2a
383c96d9-04e9-4946-9b58-4bb2f991a8e0,7319bb38-0e1a-42a0-a1a3-c170af371232,Call back customer,Task description for email newsletter,urgent,cancelled,2026-12-17T18:57:22.925862,False,,52cc87ba-1041-4f1e-9cda-bb6e0e80dd7b,cbb09be2-c46e-4f37-ab3e-1b9dd880be5a,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2025-12-12T07:17:45.925870,f6c1513d-8b13-441d-98bb-1a986c21400d
52557ed4-d60f-42da-8aa5-c348a1eb7d29,7319bb38-0e1a-42a0-a1a3-c170af371232,Prepare presentation,Task description for update pipeline,high,cancelled,2026-11-29T02:13:49.925883,False,,,,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2026-03-23T13:53:37.925889,aabd8828-4992-4138-a82c-82d2ace3e408
9e388958-0550-4c15-ad86-be62ce51e518,7319bb38-0e1a-42a0-a1a3-c170af371232,Budget planning,Task description for prepare presentation,low,pending,2026-09-30T21:35:28.925900,False,,bc593d03-1f6f-4aad-a2a4-280034f6ee36,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2025-10-12T11:54:39.925908,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
71056730-7acf-475b-b579-009074c84761,7319bb38-0e1a-42a0-a1a3-c170af371232,Blog article,Task description for training session,urgent,completed,,True,2026-07-07T19:51:54.925923,,,aabd8828-4992-4138-a82c-82d2ace3e408,2026-01-19T22:29:36.925929,968afaab-9fc3-43d8-aea9-de1b0845fb8c
615ef131-447b-416e-942d-3ffe05a07160,7319bb38-0e1a-42a0-a1a3-c170af371232,Review contract,Task description for prepare presentation,urgent,deferred,2026-09-19T00:23:59.925941,False,,,0779978b-20fd-49bc-9a43-ace4182ef8f6,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2025-09-03T00:14:44.925948,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
a441f717-ba9d-4e3f-bd45-1bd7bbca3b25,7319bb38-0e1a-42a0-a1a3-c170af371232,Update pipeline,Task description for budget planning,high,in_progress,2026-09-01T03:09:51.925960,False,,d5637cd5-d87a-42a3-b82c-2adf8760de3f,,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2026-07-31T08:15:39.925967,a3b11eec-7159-4649-ad03-75eeb3c9b04f
9b79dfde-c474-45ac-a3be-aafec0ea5ef0,7319bb38-0e1a-42a0-a1a3-c170af371232,Quality check,Task description for review analytics,medium,pending,2026-08-08T23:46:48.925979,False,,,3c406a72-7391-4a4f-b6dd-92c0789cdbed,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2025-11-06T16:59:47.925985,f6c1513d-8b13-441d-98bb-1a986c21400d
a476058a-1dfd-4c6d-87be-035cc0092cae,7319bb38-0e1a-42a0-a1a3-c170af371232,Update CRM records,Task description for review analytics,high,on_hold,2026-08-31T13:25:14.925997,False,,,d97328dc-f938-435e-bbd0-b751b0894382,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-07-21T22:25:59.926004,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
f0b05df3-464e-467b-b559-d4add1c50070,7319bb38-0e1a-42a0-a1a3-c170af371232,Product demo,Task description for schedule demo,urgent,completed,,True,2026-07-25T01:46:28.926021,,,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-07-14T03:29:49.926028,a3b11eec-7159-4649-ad03-75eeb3c9b04f
00c089e4-b1a5-4843-9b6d-e687ff80f2bd,7319bb38-0e1a-42a0-a1a3-c170af371232,Review analytics,Task description for social media post,high,on_hold,2026-09-25T15:27:21.926041,False,,,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-07-21T16:13:42.926046,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
84dc270b-ed62-4849-ae0b-5a221473bb63,7319bb38-0e1a-42a0-a1a3-c170af371232,Update pipeline,Task description for prepare presentation,high,deferred,2026-10-31T04:23:56.926072,False,,ce2292bd-4e47-4855-8ba0-9e9454a2736b,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-05-18T09:59:26.926079,a3b11eec-7159-4649-ad03-75eeb3c9b04f
a8de87bb-035b-4c59-8543-0ef65e00d9a5,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for call back customer,medium,in_progress,2026-10-11T22:22:02.926092,False,,,,fd2fd60f-404e-41a6-95e7-9a06e7913261,2025-11-29T05:14:34.926097,8ae3dae5-38cd-4160-84ef-5c590af0066c
c2a4b48a-d228-4890-b27e-487759c4d41f,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for review analytics,low,cancelled,2026-09-19T19:59:59.926109,False,,,,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2025-08-21T08:48:36.926115,968afaab-9fc3-43d8-aea9-de1b0845fb8c
b0388441-9a01-479c-be1b-2559aeafba51,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for webinar prep,medium,in_progress,2026-11-03T18:26:32.926134,False,,a1e9223f-657b-4ab2-960c-ae8ffff25d3b,b4e06a7c-4ce5-4343-b6bf-6210cb4f6e3e,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2025-11-04T09:53:15.926142,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
644dc03d-e602-46c3-bdd7-4f7daa0334ab,7319bb38-0e1a-42a0-a1a3-c170af371232,Call back customer,Task description for prepare presentation,low,completed,,True,2026-04-25T07:55:21.926155,4f593151-1d43-4ab9-9ed9-44bf45092e6f,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2025-10-29T08:56:50.926162,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
9977c3df-55a4-4761-84bb-66b12d43fb88,7319bb38-0e1a-42a0-a1a3-c170af371232,Marketing campaign,Task description for product demo,urgent,completed,,True,2026-06-03T18:20:01.926174,,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-06-12T12:37:33.926180,968afaab-9fc3-43d8-aea9-de1b0845fb8c
acb93ea0-28b8-4820-9bb7-aeb0a6821cb2,7319bb38-0e1a-42a0-a1a3-c170af371232,Onboard new client,Task description for review contract,high,cancelled,2027-01-07T08:11:17.926192,False,,a4edb4d9-d9c9-439a-95f4-43eecbed0d62,,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-03-19T14:41:23.926199,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
1bf58f99-ddab-413e-a7a7-dbdc9dd0caf4,7319bb38-0e1a-42a0-a1a3-c170af371232,Quality check,Task description for security audit,low,on_hold,2026-10-08T22:33:45.926211,False,,90437145-4689-451b-85f0-040a952cb889,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2025-11-09T08:33:56.926217,968afaab-9fc3-43d8-aea9-de1b0845fb8c
c48f5dbe-8629-464a-82e3-263b08411173,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for review analytics,medium,cancelled,2026-08-21T02:01:44.926230,False,,9c765199-20b2-4caf-ad50-72a90aa0c958,,af8e7df9-9ce7-4499-ab19-610e813af04b,2026-06-12T13:58:48.926237,a3b11eec-7159-4649-ad03-75eeb3c9b04f
0418c658-743c-4f08-888e-b280a8dfd9a7,7319bb38-0e1a-42a0-a1a3-c170af371232,Update CRM records,Task description for send invoice,low,deferred,2026-11-11T10:09:57.926249,False,,,,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2026-01-14T12:12:46.926255,fd2fd60f-404e-41a6-95e7-9a06e7913261
400b29a6-fc50-4041-86c0-9dd696f162a2,7319bb38-0e1a-42a0-a1a3-c170af371232,Customer survey,Task description for customer survey,medium,cancelled,2026-10-06T02:15:02.926267,False,,,fb848df3-3ffe-4057-9bb0-caaa00dcf6f8,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-04-06T22:43:31.926274,fd2fd60f-404e-41a6-95e7-9a06e7913261
d9958763-440a-4442-8f69-629104014250,7319bb38-0e1a-42a0-a1a3-c170af371232,Performance review,Task description for content creation,medium,deferred,2026-12-19T09:08:56.926286,False,,,f414171f-131c-4fb7-b2fb-74d0cedb915f,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2025-09-16T09:49:29.926292,a3b11eec-7159-4649-ad03-75eeb3c9b04f
fe671825-6307-447e-92fd-31779f0724a0,7319bb38-0e1a-42a0-a1a3-c170af371232,Security audit,Task description for security audit,urgent,on_hold,2026-11-26T13:06:39.926304,False,,,0c77e2bd-d702-4f81-a3b4-e5154383a2cd,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2025-08-25T10:11:17.926311,af8e7df9-9ce7-4499-ab19-610e813af04b
ef38d151-a377-4062-ab25-12995c813100,7319bb38-0e1a-42a0-a1a3-c170af371232,Onboard new client,Task description for team meeting prep,high,completed,,True,2026-07-24T14:10:23.926326,83c78f9f-93af-42b1-983f-b7d3391f3957,,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2025-09-16T22:10:45.926334,eaf0989b-5b56-4b72-9a32-2711e9c394ff
5a01575e-9103-441e-9707-4137bdd35939,7319bb38-0e1a-42a0-a1a3-c170af371232,Product demo,Task description for update crm records,low,cancelled,2026-08-20T14:47:21.926346,False,,,,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2025-10-31T06:44:10.926352,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
81837438-2503-441c-86b3-668409639784,7319bb38-0e1a-42a0-a1a3-c170af371232,Process payment,Task description for onboard new client,low,pending,2026-11-13T00:45:40.926364,False,,3adb3cf2-b9e1-4ae6-a831-a4c9578c904c,187d438d-c653-42ca-ae24-19f163194c5f,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-02-23T17:14:21.926371,968afaab-9fc3-43d8-aea9-de1b0845fb8c
765d7bf7-2439-41e4-9cce-748fe3c4ccc7,7319bb38-0e1a-42a0-a1a3-c170af371232,Team meeting prep,Task description for product demo,high,deferred,2026-12-20T17:05:50.926383,False,,6b109720-3210-45ff-870e-4fbc2cf3572d,4a700889-195a-4e64-a1b8-b19c7da5d482,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2026-07-08T09:51:30.926391,fd2fd60f-404e-41a6-95e7-9a06e7913261
840f37a1-61ab-4330-8cf3-df8da81dd223,7319bb38-0e1a-42a0-a1a3-c170af371232,Onboard new client,Task description for training session,low,completed,,True,2026-06-03T23:57:38.926403,,,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-01-01T14:54:13.926409,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
775a56d5-85be-4ced-a475-534bb9232fbb,7319bb38-0e1a-42a0-a1a3-c170af371232,Performance review,Task description for update crm records,low,deferred,2027-01-05T19:15:28.926421,False,,5c5a1e76-6d74-4ac9-9fb7-f604eedeb34a,,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-02-25T16:54:47.926428,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
84db846c-2c60-4b4d-a61d-76464c082dc5,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for security audit,urgent,on_hold,2026-09-24T14:22:23.926440,False,,,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2026-04-11T19:04:36.926446,f6c1513d-8b13-441d-98bb-1a986c21400d
54be78f8-2184-45dc-a48c-7f64ee4c6d98,7319bb38-0e1a-42a0-a1a3-c170af371232,Call back customer,Task description for social media post,high,cancelled,2026-12-18T10:34:19.926459,False,,,,aabd8828-4992-4138-a82c-82d2ace3e408,2026-01-14T10:43:53.926464,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
35746db7-4cd8-4492-b9e0-1e97741e71a9,7319bb38-0e1a-42a0-a1a3-c170af371232,Budget planning,Task description for product demo,urgent,in_progress,2026-12-05T08:23:43.926476,False,,e1cd843f-8191-4bb0-aec5-6e24465b0747,863c5884-1848-46d2-a4b9-a2e49c99dbeb,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-05-09T06:01:13.926484,a3b11eec-7159-4649-ad03-75eeb3c9b04f
da70cbf2-182c-4fb1-bddd-35f34eb8d000,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for security audit,low,completed,,True,2026-05-09T10:39:21.926496,,,aabd8828-4992-4138-a82c-82d2ace3e408,2026-04-29T17:25:56.926502,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
ac292f3c-095c-4684-9f06-7106c3a88202,7319bb38-0e1a-42a0-a1a3-c170af371232,Social media post,Task description for review analytics,urgent,deferred,2026-10-22T00:15:55.926518,False,,3746a829-97bd-4a45-828e-d09ff3cc95de,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2026-05-20T02:06:24.926525,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
4a7eb925-371d-4f7f-a906-b0b1464a4b14,7319bb38-0e1a-42a0-a1a3-c170af371232,Update pipeline,Task description for feedback collection,urgent,deferred,2026-09-06T02:07:32.926542,False,,,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-06-03T16:06:50.926571,aabd8828-4992-4138-a82c-82d2ace3e408
917312ee-e673-48de-b054-adf61f493592,7319bb38-0e1a-42a0-a1a3-c170af371232,Customer survey,Task description for review contract,low,completed,,True,2026-05-01T00:33:15.926584,,,fd2fd60f-404e-41a6-95e7-9a06e7913261,2026-06-28T18:04:19.926590,a3b11eec-7159-4649-ad03-75eeb3c9b04f
6425f745-889e-4011-a544-caf1d4e8ce3c,7319bb38-0e1a-42a0-a1a3-c170af371232,Process payment,Task description for budget planning,low,deferred,2027-01-18T11:00:49.926615,False,,d674cf00-f2e4-4fa3-897c-f837978d9ad7,,aabd8828-4992-4138-a82c-82d2ace3e408,2025-09-12T12:33:49.926623,8ae3dae5-38cd-4160-84ef-5c590af0066c
6cb9a0d1-18d4-4b39-91b5-a6d0ceae6154,7319bb38-0e1a-42a0-a1a3-c170af371232,Webinar prep,Task description for schedule demo,medium,in_progress,2026-09-05T06:49:32.926636,False,,,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-12-21T12:16:32.926642,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
e230358f-534c-46f7-b075-26be4e9b53a9,7319bb38-0e1a-42a0-a1a3-c170af371232,Training session,Task description for review analytics,urgent,completed,,True,2026-06-19T10:00:56.926654,,,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2025-09-06T05:49:56.926660,8ae3dae5-38cd-4160-84ef-5c590af0066c
29252c23-c49a-48f0-98b3-b33dc4532853,7319bb38-0e1a-42a0-a1a3-c170af371232,Update pipeline,Task description for blog article,medium,in_progress,2026-10-09T05:28:19.926672,False,,,,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2025-08-30T10:22:23.926678,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
d5e5187e-9a16-4f79-b6e9-bf55d0ca53cc,7319bb38-0e1a-42a0-a1a3-c170af371232,Schedule demo,Task description for review contract,low,deferred,2026-09-04T03:00:38.926690,False,,,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-02-24T07:51:33.926695,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
c6019d55-d79d-44a8-9a5e-3086327c39ab,7319bb38-0e1a-42a0-a1a3-c170af371232,Onboard new client,Task description for review analytics,low,pending,2026-12-03T12:59:20.926708,False,,48dba18b-1ba2-4d16-8c8c-d12cf1a23db0,,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-05-27T12:43:32.926715,fd2fd60f-404e-41a6-95e7-9a06e7913261
ff5fec0c-990f-4a89-b536-563558da8fce,7319bb38-0e1a-42a0-a1a3-c170af371232,Onboard new client,Task description for budget planning,urgent,deferred,2026-08-18T17:18:11.926727,False,,,,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-06-04T04:55:37.926733,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
db77b5be-7885-481b-b2ec-6ac0a3595003,7319bb38-0e1a-42a0-a1a3-c170af371232,Product demo,Task description for follow up with lead,medium,pending,2027-01-31T19:43:12.926757,False,,d4c0b66e-4d24-4724-b087-a4ed68169429,75a6674e-b53d-41ec-ad8d-d816f9845053,f6c1513d-8b13-441d-98bb-1a986c21400d,2025-08-20T04:51:30.926766,f6c1513d-8b13-441d-98bb-1a986c21400d
cf46909b-14a1-4140-8137-432b3e170797,7319bb38-0e1a-42a0-a1a3-c170af371232,Review analytics,Task description for update pipeline,urgent,pending,2026-09-04T11:57:57.926778,False,,,cb273110-4d2c-4c5c-a372-130b73c49950,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-03-05T21:39:25.926785,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
fa8b687c-923a-4cd5-9361-0fd124e30265,7319bb38-0e1a-42a0-a1a3-c170af371232,Update CRM records,Task description for process payment,medium,completed,,True,2026-06-10T14:57:52.926797,5e3e847e-9482-49b0-a255-f4428bc5f24a,d6f3a855-2556-42c6-943e-dda888dcfbfb,aabd8828-4992-4138-a82c-82d2ace3e408,2026-03-02T19:59:23.926805,fd2fd60f-404e-41a6-95e7-9a06e7913261
90e52de5-d13e-4bb7-bf85-542b28411481,7319bb38-0e1a-42a0-a1a3-c170af371232,Budget planning,Task description for send proposal,high,pending,2026-12-20T10:30:18.926821,False,,,,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-05-28T19:18:11.926827,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
0f7affc0-9866-4774-94ae-31fe94c6be4f,7319bb38-0e1a-42a0-a1a3-c170af371232,Marketing campaign,Task description for feedback collection,low,deferred,2026-11-09T21:28:36.926839,False,,,,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2025-10-07T06:41:01.926845,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
ef9d7916-36c2-45c3-acc2-ba7dd58230aa,7319bb38-0e1a-42a0-a1a3-c170af371232,Content creation,Task description for webinar prep,low,cancelled,2027-01-15T01:42:28.926858,False,,,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2025-08-11T10:05:37.926864,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
80aee8a5-8ac7-4b64-813d-ebdf95ffed9f,7319bb38-0e1a-42a0-a1a3-c170af371232,Process payment,Task description for training session,low,cancelled,2026-09-04T08:05:27.926876,False,,704e086b-391a-44f5-ab7f-185be81adbbf,,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2025-10-22T20:09:02.926883,fd2fd60f-404e-41a6-95e7-9a06e7913261
9d3a4c46-87de-4f48-bee0-b556dbc10133,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for customer survey,urgent,in_progress,2027-02-01T00:22:08.926895,False,,,,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2025-12-22T09:58:15.926901,aabd8828-4992-4138-a82c-82d2ace3e408
2c9a2c97-009e-4c73-85d5-10857b819576,7319bb38-0e1a-42a0-a1a3-c170af371232,Send proposal,Task description for customer survey,medium,pending,2026-08-16T12:52:58.926913,False,,,,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-04-15T23:42:24.926919,eaf0989b-5b56-4b72-9a32-2711e9c394ff
c1ec9cce-8abd-4b6c-8f96-f99c8e693b12,7319bb38-0e1a-42a0-a1a3-c170af371232,Customer survey,Task description for security audit,low,deferred,2026-10-29T11:47:30.926931,False,,3ca3f404-fb16-4fc4-b40d-ffd91ff2b374,d19da727-3658-4798-9cc5-81a74e378a1b,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-07-26T18:57:38.926938,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
6d853b9c-96e8-4128-8ef1-260a7471d0fc,7319bb38-0e1a-42a0-a1a3-c170af371232,Security audit,Task description for send invoice,high,completed,,True,2026-07-14T09:16:15.926959,5a3e6db3-4531-4558-b151-ab7f9ffa1620,,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-05-08T10:44:06.926967,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
da8df5ea-13d9-4294-a7fb-6a686189bd3b,7319bb38-0e1a-42a0-a1a3-c170af371232,Prepare presentation,Task description for content creation,urgent,pending,2026-08-20T13:10:51.926979,False,,b52dcc2a-85a6-419e-a123-0daeb3544bc9,4017fe36-3602-43fb-a4ea-741ddeddc508,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2025-09-01T05:57:25.926987,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
84b386a9-3e5c-44bd-82d3-e822792dbc7c,7319bb38-0e1a-42a0-a1a3-c170af371232,Onboard new client,Task description for team meeting prep,low,pending,2026-10-09T06:49:11.927002,False,,29330771-e1f1-4185-8845-87955a3a4af4,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-12-21T22:58:29.927009,a3b11eec-7159-4649-ad03-75eeb3c9b04f
1881aa03-c7a0-4cd8-ba0c-7bde44630a73,7319bb38-0e1a-42a0-a1a3-c170af371232,Email newsletter,Task description for blog article,high,in_progress,2026-08-24T18:15:00.927027,False,,,,af8e7df9-9ce7-4499-ab19-610e813af04b,2025-12-03T02:52:33.927033,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
84160dce-f193-4f9d-873e-332718bb353e,7319bb38-0e1a-42a0-a1a3-c170af371232,Security audit,Task description for marketing campaign,urgent,on_hold,2027-01-31T19:31:40.927045,False,,,,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2025-12-15T15:31:14.927051,aabd8828-4992-4138-a82c-82d2ace3e408
30430287-5111-4716-8fb0-e568b27a7c97,7319bb38-0e1a-42a0-a1a3-c170af371232,Update pipeline,Task description for onboard new client,high,on_hold,2026-11-08T07:05:40.927063,False,,ea2b3868-59a8-4929-a996-1fa9ff7c7e65,,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2025-12-03T05:59:49.927070,a3b11eec-7159-4649-ad03-75eeb3c9b04f
7e4a3371-030c-4ffa-b336-63e31aeb1b8b,7319bb38-0e1a-42a0-a1a3-c170af371232,Quality check,Task description for security audit,medium,cancelled,2026-11-14T01:42:27.927082,False,,,62be7851-8e3a-4696-ae18-eaadcfada06d,8ae3dae5-38cd-4160-84ef-5c590af0066c,2026-02-09T07:42:06.927088,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
fd2174e1-9584-455e-a3b5-e943c2882d26,7319bb38-0e1a-42a0-a1a3-c170af371232,Social media post,Task description for quality check,high,deferred,2027-01-31T03:31:19.927100,False,,a28e8910-8b06-4257-b520-a6a99b6ebd9f,,aabd8828-4992-4138-a82c-82d2ace3e408,2026-04-15T08:14:30.927108,eaf0989b-5b56-4b72-9a32-2711e9c394ff
f2de7f37-3320-41e6-b813-3d3abfd8724d,7319bb38-0e1a-42a0-a1a3-c170af371232,Follow up with lead,Task description for product demo,high,in_progress,2026-09-29T13:23:57.927124,False,,86d303ac-96b0-44ef-8755-ce0616e51f3b,,8ae3dae5-38cd-4160-84ef-5c590af0066c,2026-07-14T09:24:33.927131,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
09c67a65-a4ae-466c-a171-1078f3a7b8b6,7319bb38-0e1a-42a0-a1a3-c170af371232,Security audit,Task description for social media post,medium,on_hold,2026-12-02T05:32:49.927144,False,,88e08883-1623-4a94-b19e-7a6a0f3eb3f2,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-09-10T07:46:59.927151,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
